Date,STOXX,BTC,LIBOR,SP500
22-11-2017,387.059998,8150.6325,1.18278,2557.15
24-11-2017,386.630005,8094.445,1.18375,2557.64
27-11-2017,384.869995,9573.9675,1.18375,2559.36
28-11-2017,387.019989,9713.09625,1.185,2560.4
29-11-2017,387.959991,10295.6225,1.18625,2561.26
30-11-2017,386.690002,10542.6625,1.18,2562.1
1-12-2017,383.97000099999997,9706.10375,1.1825,2564.62
4-12-2017,387.47000099999997,11382.20875,1.1825,2564.98
5-12-2017,386.73999,11597.23125,1.1825,2569.13
6-12-2017,386.320007,12230.365,1.1825,2572.83
7-12-2017,386.410004,13734.52,1.1825,2574.41
8-12-2017,389.25,16403.42125,1.1825,2575.21
11-12-2017,389.049988,16299.2975,1.1825,2575.26
12-12-2017,391.630005,16374.8975,1.1825,2578.85
13-12-2017,390.700012,16678.28749,1.1825,2578.87
14-12-2017,388.910004,16246.13875,1.4275,2579.36
15-12-2017,388.190002,17221.65125,1.43313,2579.85
18-12-2017,392.660004,18640.2625,1.43313,2581.0
19-12-2017,391.019989,18984.7675,1.43313,2581.07
20-12-2017,388.369995,16862.57125,1.43438,2581.88
21-12-2017,390.690002,16925.0175,1.43438,2582.14
22-12-2017,390.27999900000003,14182.46499,1.43438,2582.3
27-12-2017,390.540009,15846.07375,1.435,2584.59
28-12-2017,389.540009,14362.40375,1.4375,2584.62
29-12-2017,389.179993,14867.5725,1.42875,2584.84
3-1-2018,390.22000099999997,14881.545,1.43875,2585.64
4-1-2018,393.679993,15104.45,1.4375,2587.84
5-1-2018,397.350006,14953.8525,1.4375,2588.26
8-1-2018,398.410004,15632.41125,1.4375,2590.64
9-1-2018,400.109985,15242.93625,1.4375,2591.13
10-1-2018,398.600006,14122.825,1.43625,2594.38
11-1-2018,397.25,13269.5975,1.4375,2596.26
12-1-2018,398.48999,13633.36375,1.4375,2596.64
16-1-2018,398.350006,12915.11625,1.43875,2597.08
17-1-2018,397.97000099999997,10870.16875,1.4375,2599.03
18-1-2018,398.730011,11340.65,1.4375,2599.95
19-1-2018,400.880005,11137.36875,1.4375,2601.42
22-1-2018,402.109985,11508.62,1.4375,2602.42
23-1-2018,402.809998,10872.9025,1.4375,2604.47
24-1-2018,400.790009,10830.9275,1.4375,2605.0
25-1-2018,398.559998,11629.375,1.43813,2610.3
26-1-2018,400.570007,11524.345,1.43813,2612.62
29-1-2018,399.799988,11412.79375,1.43938,2613.16
30-1-2018,396.119995,10917.15125,1.43938,2614.45
31-1-2018,395.459991,9914.4725,1.43938,2616.1
1-2-2018,393.48999,9970.30875,1.44375,2619.55
2-2-2018,388.070007,8715.594990000001,1.44375,2626.07
5-2-2018,382.0,8136.39,1.43938,2626.65
6-2-2018,372.790009,6332.37,1.43875,2627.04
7-2-2018,380.130005,7270.5075,1.43875,2629.27
8-2-2018,374.02999900000003,7987.28125,1.43875,2629.57
9-2-2018,368.609985,8086.7725,1.44,2629.73
12-2-2018,372.929993,8478.924990000001,1.4425,2630.07
13-2-2018,370.579987,8766.8525,1.44375,2632.56
14-2-2018,374.52999900000003,8693.2525,1.44375,2632.9
15-2-2018,376.51001,9659.2875,1.44375,2633.08
16-2-2018,380.619995,10110.83875,1.445,2634.56
20-2-2018,380.51001,11416.03875,1.445,2635.67
21-2-2018,381.100006,10928.02,1.445,2635.96
22-2-2018,380.339996,10727.9525,1.44438,2636.78
23-2-2018,381.160004,9809.72125,1.44813,2636.98
26-2-2018,383.059998,9627.71625,1.4475,2637.72
27-2-2018,382.359985,10272.9025,1.4475,2638.7
28-2-2018,379.630005,10903.01875,1.4425,2639.4
1-3-2018,374.859985,10352.04625,1.44625,2639.44
2-3-2018,367.040009,11100.2925,1.4475,2640.0
5-3-2018,370.869995,11558.475,1.4475,2640.87
6-3-2018,371.369995,11246.7475,1.44688,2641.25
7-3-2018,372.709991,10735.88625,1.44688,2641.89
8-3-2018,376.619995,9552.75875,1.44688,2642.19
9-3-2018,378.23999,8980.192490000001,1.44688,2642.22
12-3-2018,379.200012,9433.473740000001,1.445,2642.33
13-3-2018,375.48999,9047.5125,1.445,2643.69
14-3-2018,374.940002,9260.70875,1.445,2643.85
15-3-2018,376.880005,7895.98875,1.445,2644.69
16-3-2018,377.709991,8039.6025,1.44625,2647.58
19-3-2018,373.679993,8189.49125,1.4475,2648.05
20-3-2018,375.570007,8597.3375,1.4475,2648.94
21-3-2018,374.959991,9028.2975,1.44875,2649.93
22-3-2018,369.149994,9023.7175,1.6975,2650.54
23-3-2018,365.820007,8411.6525,1.6975,2651.07
26-3-2018,363.179993,8429.331240000001,1.6975,2651.5
27-3-2018,367.570007,7854.6375,1.6975,2652.01
28-3-2018,369.26001,7863.255,1.69875,2654.8
29-3-2018,370.869995,7866.36,1.69688,2656.0
3-4-2018,369.070007,7182.12,1.69938,2656.3
4-4-2018,367.329987,7295.89,1.70188,2656.87
5-4-2018,376.130005,6769.48375,1.70313,2658.55
6-4-2018,374.820007,6766.5925,1.70313,2658.69
9-4-2018,375.299988,7125.53875,1.70188,2659.41
10-4-2018,378.420013,6789.2675,1.70188,2659.99
11-4-2018,376.179993,6824.49375,1.70188,2662.84
12-4-2018,378.820007,6941.63875,1.70313,2662.85
13-4-2018,379.200012,7823.55875,1.70188,2662.94
16-4-2018,377.73999,8160.4125,1.70125,2663.42
17-4-2018,380.769989,8030.57,1.70375,2663.68
18-4-2018,381.859985,7937.61,1.705,2663.99
19-4-2018,381.950012,8188.71875,1.70313,2664.11
20-4-2018,381.839996,8333.813740000001,1.70313,2664.76
23-4-2018,383.179993,8868.161240000001,1.70313,2666.94
24-4-2018,383.109985,9191.82,1.70313,2669.91
25-4-2018,380.170013,9373.3025,1.70313,2670.14
26-4-2018,383.75,8807.515,1.70313,2670.29
27-4-2018,384.640015,9153.64125,1.70438,2670.71
30-4-2018,385.320007,9268.7175,1.70369,2671.92
2-5-2018,387.440002,9029.47875,1.70438,2673.45
3-5-2018,384.619995,9228.8525,1.70438,2673.61
4-5-2018,387.02999900000003,9572.69875,1.70563,2675.81
7-5-2018,389.51001,9326.76125,NaN,2677.67
8-5-2018,390.0,9424.991240000001,1.705,2677.84
9-5-2018,392.440002,9039.02875,1.705,2679.25
11-5-2018,392.399994,8920.25625,1.70625,2681.05
14-5-2018,392.190002,8398.862490000001,1.705,2681.47
15-5-2018,392.369995,8711.38875,1.705,2681.66
16-5-2018,393.209991,8159.25625,1.70538,2682.17
17-5-2018,395.790009,8360.22875,1.706,2682.62
18-5-2018,394.670013,7996.82125,1.70725,2682.63
22-5-2018,396.940002,8324.025,1.7085,2684.57
23-5-2018,392.579987,7951.51375,1.70788,2687.54
24-5-2018,390.540009,7614.96375,1.7085,2689.86
25-5-2018,391.079987,7599.9525,1.70725,2690.16
29-5-2018,384.47000099999997,7118.42375,1.7085,2690.73
30-5-2018,385.48999,7491.61125,1.71163,2691.25
31-5-2018,383.059998,7363.27625,1.71163,2693.13
1-6-2018,386.910004,7490.62125,1.712,2695.14
4-6-2018,388.109985,7716.145068000001,1.712,2695.81
5-6-2018,386.890015,7505.589276999999,1.712,2695.95
6-6-2018,386.880005,7624.187970999999,1.7135,2697.79
7-6-2018,385.940002,7658.57,1.71438,2698.63
8-6-2018,385.119995,7684.93,1.715,2699.63
11-6-2018,387.940002,6770.31,1.71463,2700.06
12-6-2018,387.52999900000003,6780.340803,1.71325,2701.33
13-6-2018,388.25,6525.329182,1.71263,2701.58
14-6-2018,393.040009,6321.655965,1.93563,2703.96
15-6-2018,389.130005,6601.324157999999,1.92563,2704.1
18-6-2018,385.910004,6482.868697,1.9255,2705.27
19-6-2018,383.209991,6711.649670000001,1.92888,2705.57
20-6-2018,384.290009,6731.710147,1.93038,2706.05
21-6-2018,380.850006,6736.867721,1.92788,2706.39
22-6-2018,385.01001,6729.925937000001,1.928,2706.53
25-6-2018,377.170013,6142.39257,1.93163,2707.88
26-6-2018,377.25,6244.328455,1.935,2708.64
27-6-2018,379.97000099999997,6148.422705,1.93375,2709.8
28-6-2018,376.869995,6140.1915,1.93325,2711.02
29-6-2018,379.929993,5954.526582,1.93538,2711.45
2-7-2018,376.75,6373.277854,1.92975,2711.74
3-7-2018,379.809998,6629.749595,1.92813,2711.93
5-7-2018,381.589996,6589.632793,1.92813,2712.92
6-7-2018,382.359985,6538.682432,1.92563,2712.97
9-7-2018,384.589996,6744.988679000001,1.92588,2713.06
10-7-2018,386.25,6694.5308509999995,1.91925,2713.22
11-7-2018,381.399994,6364.38759,1.91825,2713.83
12-7-2018,384.369995,6360.446668,1.91763,2716.26
13-7-2018,385.02999900000003,6144.810118,1.91763,2716.31
16-7-2018,384.049988,6366.349904,1.91263,2716.94
17-7-2018,384.980011,6671.625919,1.91825,2717.07
18-7-2018,387.059998,7315.55104,1.91325,2718.37
19-7-2018,386.179993,7359.737018000001,1.91225,2720.13
20-7-2018,385.619995,7484.6396700000005,1.9135,2720.94
23-7-2018,384.880005,7411.200525,1.91838,2721.33
24-7-2018,388.179993,7730.24748,1.91413,2722.18
25-7-2018,387.170013,8325.801534,1.91488,2722.46
26-7-2018,390.52999900000003,8271.59792,1.91725,2723.06
27-7-2018,392.079987,7925.247396,1.91163,2723.06
30-7-2018,390.920013,8201.89009,1.916,2723.07
31-7-2018,391.609985,8166.388359999999,1.91538,2723.99
2-8-2018,386.640015,7588.586179999999,1.92025,2724.44
3-8-2018,389.160004,7547.314951,1.915,2724.87
6-8-2018,388.660004,7411.515299,1.92,2726.22
7-8-2018,390.48999,7402.336634,1.91338,2726.71
8-8-2018,389.690002,6748.441484,1.91625,2726.8
9-8-2018,390.049988,6460.153155,1.91625,2727.72
10-8-2018,385.859985,6482.973449,1.9125,2727.76
13-8-2018,384.910004,6338.7389570000005,1.9125,2728.12
14-8-2018,384.920013,6260.192995,1.91325,2728.37
15-8-2018,379.700012,6123.447601,1.91375,2730.13
16-8-2018,381.429993,6332.6069,1.92,2730.2
17-8-2018,381.059998,6273.88807,1.91688,2731.2
20-8-2018,383.230011,6516.668382,1.9175,2731.61
21-8-2018,384.149994,6299.3953329999995,1.91963,2732.22
22-8-2018,384.019989,6470.733567,1.91775,2733.01
23-8-2018,383.380005,6355.881809,1.91813,2733.29
24-8-2018,383.559998,6503.832362,1.91888,2734.62
27-8-2018,385.570007,6689.822682999999,NaN,2736.27
28-8-2018,385.459991,6756.628926,1.91488,2736.56
29-8-2018,386.579987,7084.293617,1.91538,2736.61
30-8-2018,385.359985,7059.231234999999,1.92,2737.7
31-8-2018,382.26001,6938.914581999999,1.91488,2737.8
4-9-2018,379.829987,7260.251593000001,1.91363,2738.31
5-9-2018,375.679993,7361.271864,1.91875,2738.97
6-9-2018,373.47000099999997,6913.115013,1.91838,2740.37
7-9-2018,373.769989,6471.493884,1.91875,2740.69
10-9-2018,375.51001,6253.937201,1.91913,2741.38
11-9-2018,375.309998,6275.083132,1.91513,2743.07
12-9-2018,377.079987,6275.669588000001,1.919,2743.15
13-9-2018,376.519989,6277.494409,1.91988,2743.79
14-9-2018,377.850006,6283.1842,1.91513,2744.28
17-9-2018,378.309998,6281.409356,1.91463,2744.45
18-9-2018,378.730011,6273.220083,1.91888,2744.73
19-9-2018,379.980011,6278.595486,1.91863,2745.73
20-9-2018,382.630005,6282.610727,1.91738,2746.56
21-9-2018,384.290009,6288.07017,1.92088,2746.87
24-9-2018,382.140015,6289.621327000001,1.918,2747.3
25-9-2018,383.890015,6466.994564,1.91625,2747.33
26-9-2018,385.040009,6391.385981,1.92525,2747.71
27-9-2018,386.380005,6509.776621,2.17388,2748.23
28-9-2018,383.179993,6698.416047,2.17138,2748.8
1-10-2018,383.940002,6647.387947,2.17075,2748.93
2-10-2018,381.940002,6603.754342,2.17725,2749.48
3-10-2018,383.839996,6576.354229,2.16813,2749.76
4-10-2018,379.679993,6481.24577,2.16525,2749.98
5-10-2018,376.410004,6594.935786,2.17175,2750.79
8-10-2018,372.209991,6591.686318,NaN,2751.29
9-10-2018,372.929993,6662.8685,2.1655,2752.01
10-10-2018,366.929993,6663.021071,2.172,2752.06
11-10-2018,359.649994,6619.495845,2.17225,2753.03
12-10-2018,358.950012,6285.859203,2.16938,2754.88
15-10-2018,359.309998,6361.417015999999,2.17725,2755.45
16-10-2018,364.98999,6721.587503,2.17638,2755.88
17-10-2018,363.540009,6724.833078000001,2.176,2759.82
18-10-2018,361.670013,6444.74701,2.17025,2760.17
19-10-2018,361.23999,6374.648863,2.17113,2761.63
22-10-2018,359.73999,6412.5304909999995,2.17063,2762.13
23-10-2018,354.059998,6396.8801539999995,2.17388,2762.59
24-10-2018,353.269989,6396.252324,2.17513,2765.31
25-10-2018,355.070007,6407.667175,2.17425,2767.13
26-10-2018,352.339996,6405.500726,2.17675,2767.32
29-10-2018,355.51001,6266.189683,2.17888,2767.56
31-10-2018,361.609985,6276.4645,2.173,2768.78
1-11-2018,363.079987,6341.094813000001,2.17538,2770.37
2-11-2018,364.079987,6360.141272,2.17463,2771.45
5-11-2018,363.5,6396.352124,2.17525,2772.35
6-11-2018,362.549988,6425.917802,2.17663,2773.75
8-11-2018,367.079987,6412.524289,2.17988,2774.88
9-11-2018,365.73999,6343.632504,2.175,2775.6
13-11-2018,364.440002,6282.438677,2.17788,2776.42
14-11-2018,362.269989,5524.801093,2.17575,2779.03
15-11-2018,358.429993,5511.152834,2.17938,2779.6
19-11-2018,355.109985,5553.014895,2.18075,2779.76
20-11-2018,351.059998,4246.312774,2.17288,2781.01
21-11-2018,355.070007,4478.299558,2.1805,2782.0
23-11-2018,353.980011,4329.91722,2.177,2782.49
26-11-2018,358.329987,3640.5571649999997,2.183,2783.02
28-11-2018,357.390015,4174.319972,2.1825,2783.3
30-11-2018,357.48999,3952.4478950000002,2.1775,2784.17
3-12-2018,361.179993,3847.0327369999995,2.18188,2784.49
4-12-2018,358.429993,3889.2921200000005,2.17613,2784.7
6-12-2018,343.309998,3578.2066240000004,2.18238,2785.68
7-12-2018,345.450012,3391.874146,2.18088,2786.24
11-12-2018,344.179993,3360.946628,2.18213,2786.85
12-12-2018,350.0,3414.8337490000004,2.18475,2788.86
13-12-2018,349.420013,3263.547913,2.18438,2789.65
14-12-2018,347.209991,3212.207081,2.18475,2789.82
17-12-2018,343.26001,3478.4612030000003,2.18125,2790.37
18-12-2018,340.459991,3562.894946,2.18025,2791.52
19-12-2018,341.519989,3709.3167590000003,2.18175,2792.38
20-12-2018,336.579987,4065.799953,2.38788,2792.67
21-12-2018,336.670013,3824.7397939999996,2.39163,2792.81
27-12-2018,329.579987,3587.198223,2.391,2796.11
28-12-2018,336.230011,3865.5293,2.39238,2797.8
3-1-2019,333.920013,3882.304754,2.39188,2798.36
4-1-2019,343.380005,3795.5927409999995,2.394,2798.43
7-1-2019,342.880005,4014.133187,2.39275,2799.31
8-1-2019,345.850006,3989.6317409999997,2.39125,2799.55
9-1-2019,347.700012,3992.986144,2.39075,2800.71
10-1-2019,348.880005,3995.325193,2.39413,2801.31
11-1-2019,349.200012,3617.346291,2.38938,2801.83
14-1-2019,347.51001,3497.6693920000002,2.39013,2802.39
15-1-2019,348.709991,3654.347067,2.38675,2802.56
16-1-2019,350.589996,3568.7512590000006,2.38488,2802.6
17-1-2019,350.730011,3593.72174,2.38463,2803.27
18-1-2019,357.049988,3623.7173369999996,2.38388,2803.69
22-1-2019,355.089996,3528.463529,2.37563,2804.49
23-1-2019,354.890015,3581.551947,2.38413,2805.37
24-1-2019,355.670013,3549.7707990000004,2.3845,2806.83
25-1-2019,357.839996,3562.920476,2.38475,2806.98
28-1-2019,354.380005,3539.620947,2.38488,2808.48
29-1-2019,357.230011,3425.262161,2.38438,2809.21
30-1-2019,358.51001,3395.018645,2.38388,2809.55
31-1-2019,358.670013,3441.0322149999997,2.3835,2809.92
1-2-2019,359.709991,3420.6332270000003,2.374,2810.3
4-2-2019,359.920013,3404.4993130000003,2.38413,2810.92
5-2-2019,364.98999,3412.2304310000004,2.38238,2811.87
6-2-2019,365.519989,3419.7678990000004,2.38325,2813.36
7-2-2019,360.079987,3367.519032,2.38313,2813.89
8-2-2019,358.070007,3360.534076,2.38575,2815.44
11-2-2019,361.119995,3621.154003,2.38625,2815.62
12-2-2019,362.77999900000003,3593.1831770000003,2.3835,2816.29
13-2-2019,364.97000099999997,3579.3418810000003,2.38438,2818.37
14-2-2019,363.799988,3569.5548329999997,2.38275,2818.46
15-2-2019,368.940002,3558.3968579999996,2.387,2818.82
19-2-2019,368.97000099999997,3865.3181649999997,2.378,2820.0
20-2-2019,371.459991,3904.4829200000004,2.38463,2820.4
21-2-2019,370.410004,3924.7398439999997,2.3825,2821.93
22-2-2019,371.230011,3889.7584850000003,2.38788,2821.98
25-2-2019,372.179993,3763.6205159999995,2.38863,2822.24
26-2-2019,373.640015,3819.8653409999997,2.38863,2822.43
27-2-2019,372.579987,3797.5817899999997,2.38825,2822.48
28-2-2019,372.799988,3772.9363350000003,2.38275,2823.16
1-3-2019,374.23999,3799.678543,2.38488,2823.81
4-3-2019,375.089996,3782.664101,2.38238,2824.23
5-3-2019,375.640015,3689.862893,2.39063,2826.06
6-3-2019,375.480011,3832.0808850000003,2.39063,2826.15
7-3-2019,373.880005,3848.9563700000003,2.38975,2827.22
8-3-2019,370.570007,3859.839983,2.38688,2830.71
11-3-2019,373.47000099999997,3899.6558689999997,2.39025,2832.57
12-3-2019,373.25,3851.24919,2.39038,2832.94
13-3-2019,375.600006,3866.295946,2.39013,2832.97
14-3-2019,378.519989,3846.2744420000004,2.39038,2833.28
15-3-2019,381.100006,3855.7443630000002,2.39038,2834.4
18-3-2019,382.109985,3970.3890450000004,2.38963,2834.41
19-3-2019,384.290009,3974.415764,2.39013,2836.74
20-3-2019,380.839996,3996.037131,2.38625,2837.44
21-3-2019,380.690002,4027.7873950000003,2.38725,2837.54
22-3-2019,376.02999900000003,3974.811429,2.389,2839.13
25-3-2019,374.329987,3968.4387009999996,2.38938,2839.25
26-3-2019,377.200012,3913.7817170000003,2.39388,2839.96
27-3-2019,377.27999900000003,3915.37532,2.39213,2840.23
28-3-2019,376.839996,4018.59051,2.39275,2840.35
29-3-2019,379.089996,4008.370872,2.382,2840.6
1-4-2019,383.670013,4094.7047909999997,2.38813,2840.69
2-4-2019,385.02999900000003,4135.18494,2.38025,2842.74
3-4-2019,388.920013,4818.770635,2.38613,2843.49
4-4-2019,387.869995,5102.150753,2.39413,2844.74
5-4-2019,388.230011,4875.599431000001,2.39375,2846.06
8-4-2019,387.51001,5198.17317,2.39175,2846.07
9-4-2019,385.679993,5260.205043,2.393,2847.11
10-4-2019,386.679993,5179.997649,2.3885,2847.6
11-4-2019,386.910004,5283.543758,2.3885,2848.42
12-4-2019,387.52999900000003,5049.605824,2.39225,2850.13
15-4-2019,388.100006,5158.387401,2.39263,2850.4
16-4-2019,389.209991,5045.675166,2.38913,2850.96
17-4-2019,389.589996,5184.204468,2.38563,2852.5
18-4-2019,390.459991,5220.959934,2.39113,2853.53
23-4-2019,391.350006,5398.433417,2.40275,2854.88
24-4-2019,390.980011,5552.521911,2.39413,2856.27
25-4-2019,390.149994,5432.991017,2.39938,2856.98
26-4-2019,391.01001,5132.227526,2.4,2857.05
29-4-2019,391.320007,5152.54574,2.38975,2857.7
30-4-2019,391.350006,5151.4335,2.37913,2858.45
2-5-2019,388.839996,5297.942492,2.37313,2861.82
3-5-2019,390.369995,5405.878067000001,2.37788,2862.96
6-5-2019,386.950012,5713.035052,NaN,2863.39
7-5-2019,381.640015,5706.008421,2.36313,2863.7
8-5-2019,382.230011,5899.529693,2.36275,2864.36
9-5-2019,375.920013,5932.441390999999,2.35888,2867.19
10-5-2019,377.140015,6159.685902,2.35638,2867.24
13-5-2019,372.570007,6992.706661,2.34513,2868.44
14-5-2019,376.339996,7906.940834999999,2.34338,2869.16
15-5-2019,378.059998,7928.417415999999,2.34913,2870.12
16-5-2019,382.880005,8177.453519,2.35938,2870.72
17-5-2019,381.51001,7820.076243,2.35575,2871.68
20-5-2019,377.459991,8221.259395000001,2.35938,2872.87
21-5-2019,379.5,7917.0124989999995,2.35538,2873.34
22-5-2019,379.190002,7961.128743000001,2.3545,2873.4
23-5-2019,373.790009,7723.90388,2.35625,2874.56
24-5-2019,375.890015,7903.846909999999,2.3565,2874.69
28-5-2019,375.899994,8800.346606000001,2.35388,2876.32
29-5-2019,370.51001,8719.331484999999,2.356,2877.13
31-5-2019,369.059998,8287.040256,2.3545,2878.2
3-6-2019,370.48999,8744.265561,2.36075,2878.38
4-6-2019,372.670013,8474.048229,2.36,2878.48
5-6-2019,374.079987,7645.572514,2.34538,2879.39
6-6-2019,374.01001,7790.321134999999,2.346,2879.42
7-6-2019,377.480011,7730.8817260000005,2.35175,2879.84
11-6-2019,380.890015,7954.006238,2.35088,2881.19
12-6-2019,379.73999,7903.62525,2.35038,2881.4
13-6-2019,380.329987,8151.78868,2.3505,2881.77
14-6-2019,378.809998,8256.720099,2.34663,2882.23
17-6-2019,378.459991,9061.540461,2.34438,2882.7
18-6-2019,384.77999900000003,9346.975087,2.3495,2883.98
19-6-2019,384.769989,9012.48785,2.34088,2884.05
20-6-2019,386.160004,9259.123638,2.3415,2884.43
21-6-2019,384.76001,9559.900689,2.3475,2885.57
24-6-2019,383.790009,10843.57097,2.34925,2885.72
25-6-2019,383.399994,10996.45975,2.34475,2886.73
26-6-2019,382.200012,11665.409679999999,2.354,2886.98
27-6-2019,382.209991,12444.92586,2.35488,2887.61
28-6-2019,384.869995,11086.268829999999,2.37038,2887.89
1-7-2019,387.869995,10932.31051,2.35975,2887.94
2-7-2019,389.290009,10454.68382,2.35138,2888.21
3-7-2019,392.579987,10800.130140000001,2.35638,2888.32
5-7-2019,390.109985,11645.524609999999,2.34825,2888.6
8-7-2019,389.899994,11422.11447,2.35688,2888.68
9-7-2019,387.920013,12335.99939,2.35013,2888.8
10-7-2019,387.149994,12575.90407,2.35475,2888.92
11-7-2019,386.700012,12054.183790000001,2.359,2889.67
12-7-2019,386.850006,11324.1447,2.35913,2891.64
15-7-2019,387.75,10506.39583,2.35713,2892.74
16-7-2019,389.100006,10934.482740000001,2.35663,2893.06
17-7-2019,387.660004,9490.410516,2.36275,2895.77
18-7-2019,386.799988,9733.132134,2.36063,2896.72
19-7-2019,387.25,10603.34887,2.362,2896.74
22-7-2019,387.73999,10551.13163,2.35963,2897.52
23-7-2019,391.540009,10285.639229999999,2.35375,2900.45
24-7-2019,391.730011,10027.53261,2.35225,2900.51
25-7-2019,389.519989,9771.504761,2.349,2901.13
26-7-2019,390.730011,9897.429352,2.35038,2901.52
29-7-2019,390.850006,9495.855261,2.34863,2901.61
30-7-2019,385.109985,9506.704273000001,2.347,2904.18
31-7-2019,385.769989,9572.735372,2.35163,2904.31
2-8-2019,378.149994,10385.20061,2.10425,2905.03
5-8-2019,369.429993,10985.80754,2.10513,2905.58
6-8-2019,367.709991,11811.78705,2.09713,2905.97
7-8-2019,368.600006,11310.18722,2.09938,2906.27
8-8-2019,374.709991,11956.04722,2.09525,2907.06
9-8-2019,371.559998,11817.45548,2.09538,2907.41
12-8-2019,370.410004,11485.36578,2.10275,2907.95
13-8-2019,372.399994,11391.96865,2.09825,2907.97
14-8-2019,366.160004,10869.37911,2.09213,2910.63
15-8-2019,365.089996,10211.49858,2.09588,2912.43
16-8-2019,369.630005,10386.53955,2.0985,2913.78
19-8-2019,373.859985,10335.37284,2.09538,2913.98
20-8-2019,371.299988,10774.810309999999,2.097,2914.0
21-8-2019,375.799988,10818.50701,2.093,2914.04
22-8-2019,374.290009,10064.916790000001,2.09363,2915.56
23-8-2019,371.359985,10161.16475,2.08838,2917.38
26-8-2019,371.27999900000003,10068.92242,NaN,2917.52
27-8-2019,373.619995,10312.215040000001,2.09575,2917.75
28-8-2019,372.859985,10122.19653,2.08663,2918.65
29-8-2019,376.73999,9743.162051000001,2.095,2919.37
30-8-2019,379.480011,9487.976434,2.08963,2919.4
3-9-2019,379.809998,10381.855959999999,2.09063,2922.94
4-9-2019,383.179993,10691.3113,2.09125,2922.95
5-9-2019,385.920013,10555.0469,2.09763,2923.43
6-9-2019,387.140015,10576.31789,2.09475,2923.65
9-9-2019,386.059998,10402.79653,2.09388,2923.73
10-9-2019,386.440002,10332.94219,2.0925,2924.43
11-9-2019,389.709991,10082.946829999999,2.0945,2924.58
12-9-2019,390.480011,10152.75298,2.08825,2924.59
13-9-2019,391.790009,10396.7672,2.09475,2924.92
16-9-2019,389.52999900000003,10302.190709999999,2.11163,2925.51
17-9-2019,389.329987,10301.65965,2.15488,2926.17
18-9-2019,389.410004,10231.42151,2.18525,2926.32
19-9-2019,391.799988,10168.287709999999,1.96213,2926.46
20-9-2019,392.950012,10223.50558,1.8685,2926.46
23-9-2019,389.799988,10031.86671,1.8475,2927.25
24-9-2019,389.839996,9719.718696,1.842,2929.67
25-9-2019,387.589996,8688.973526,1.84075,2929.8
26-9-2019,389.950012,8438.708552,1.82988,2930.19
27-9-2019,391.790009,8103.2109,1.82713,2930.75
30-9-2019,393.149994,8085.713290000001,1.8215,2932.05
1-10-2019,387.98999,8241.34147,1.82613,2932.47
2-10-2019,377.519989,8333.689190000001,1.85125,2933.68
3-10-2019,377.459991,8273.464018,1.82238,2937.78
4-10-2019,380.22000099999997,8203.843832999999,1.82075,2938.09
7-10-2019,382.910004,7853.693305,1.80825,2938.13
8-10-2019,378.709991,8236.208379000002,1.8055,2938.79
9-10-2019,380.299988,8201.637818000001,1.79,2939.51
10-10-2019,382.76001,8572.380812000001,1.79263,2939.88
11-10-2019,391.609985,8582.144518000001,1.79888,2940.25
14-10-2019,389.690002,8282.177326,NaN,2941.76
15-10-2019,394.019989,8337.818999,1.79513,2943.03
16-10-2019,393.459991,8162.44,1.82575,2945.35
17-10-2019,393.079987,8003.820395000001,1.83813,2945.64
18-10-2019,391.839996,8058.058081,1.81513,2945.83
21-10-2019,394.22000099999997,8200.318763,1.81113,2948.51
22-10-2019,394.589996,8200.246099,1.81288,2950.46
23-10-2019,395.02999900000003,8073.409544,1.814,2952.01
24-10-2019,397.369995,7420.415836,1.80275,2953.56
25-10-2019,398.01001,7460.617416,1.806,2953.91
28-10-2019,398.98999,9578.367556000001,1.80163,2954.18
29-10-2019,398.369995,9458.22336,1.801,2954.22
30-10-2019,398.700012,9455.724693,1.80438,2955.45
31-10-2019,396.75,9225.995479000001,1.59988,2961.79
1-11-2019,399.429993,9131.41063,1.59213,2964.33
4-11-2019,403.410004,9202.415451,1.55088,2966.15
5-11-2019,404.230011,9369.628081,1.54713,2966.6
6-11-2019,405.070007,9326.599623999999,1.5365,2970.27
7-11-2019,406.559998,9335.752402,1.54363,2971.61
8-11-2019,405.420013,9226.485821,1.53863,2972.37
11-11-2019,405.339996,9081.186878,NaN,2973.01
12-11-2019,406.899994,8711.534339,1.53925,2975.95
13-11-2019,405.859985,8760.892718000001,1.539,2976.0
14-11-2019,404.410004,8749.520591,1.527,2976.61
15-11-2019,406.040009,8656.970922,1.53675,2976.74
18-11-2019,405.98999,8537.339651999999,1.53538,2977.62
19-11-2019,405.5,8205.806365999999,1.53688,2978.43
20-11-2019,403.820007,8118.488536,1.529,2978.71
21-11-2019,402.22000099999997,8074.843174,1.54138,2978.76
22-11-2019,403.980011,7612.7405739999995,1.53388,2979.39
25-11-2019,408.089996,7041.732936,1.53613,2979.63
26-11-2019,408.48999,7211.861809,1.538,2980.38
27-11-2019,409.809998,7141.069449,1.53963,2984.42
29-11-2019,407.429993,7390.207469,1.5425,2984.87
2-12-2019,401.01001,7381.963008,1.54063,2985.03
3-12-2019,398.480011,7333.43293,1.5385,2986.2
4-12-2019,403.190002,7315.367765000001,1.5295,2989.69
5-12-2019,402.660004,7213.733762000001,1.52938,2990.41
