Date,BTC
22-1-2020,8708.786013
23-1-2020,8635.074357
24-1-2020,8384.088777
25-1-2020,8451.232296
26-1-2020,8347.567505
27-1-2020,8562.30747
28-1-2020,8881.962391
29-1-2020,9131.114988
30-1-2020,9320.978406
31-1-2020,9545.077957
1-2-2020,9388.880752
2-2-2020,9363.193383
3-2-2020,9385.260386
4-2-2020,9269.707035
5-2-2020,9177.894637
6-2-2020,9625.456637
7-2-2020,9681.377411
8-2-2020,9795.344066
9-2-2020,9927.778256
10-2-2020,10132.7065
11-2-2020,9838.900016
12-2-2020,10236.63515
13-2-2020,10364.92629
14-2-2020,10218.09974
15-2-2020,10367.528
16-2-2020,9926.353691
17-2-2020,9876.234963
18-2-2020,9636.624095
19-2-2020,10189.99598
20-2-2020,9701.037191
21-2-2020,9631.484946
22-2-2020,9670.858654
23-2-2020,9689.086743
24-2-2020,9919.551448
25-2-2020,9640.469505
26-2-2020,9392.869629
27-2-2020,8787.978363
28-2-2020,8784.995352
29-2-2020,8778.470511
1-3-2020,8639.591417
2-3-2020,8548.948322
3-3-2020,8923.044398
4-3-2020,8791.112058
5-3-2020,8756.961062
6-3-2020,9078.578777
7-3-2020,9126.636822
8-3-2020,8925.213488
9-3-2020,8166.313894
10-3-2020,7875.750875
11-3-2020,7959.228274
12-3-2020,7955.306284
13-3-2020,5800.208905
14-3-2020,5672.681201
15-3-2020,5304.149952
16-3-2020,5355.187374
17-3-2020,4944.702336
18-3-2020,5465.582594
19-3-2020,5363.822853
20-3-2020,6301.063404
21-3-2020,6185.279839
22-3-2020,6187.05375
23-3-2020,5884.340133
24-3-2020,6455.454688
25-3-2020,6784.318011
26-3-2020,6706.985089
27-3-2020,6721.495392
28-3-2020,6682.780049
29-3-2020,6229.488343
30-3-2020,5922.489835
31-3-2020,6483.739446
1-4-2020,6446.421347
2-4-2020,6537.336462
3-4-2020,6850.558712
4-4-2020,6776.370094
5-4-2020,6855.933264
6-4-2020,6805.362287
7-4-2020,7278.24397
8-4-2020,7175.667477
9-4-2020,7367.293398
10-4-2020,7321.816614
11-4-2020,6866.398189
12-4-2020,6873.848495
13-4-2020,7043.438864
14-4-2020,6889.863772
15-4-2020,6887.554908
16-4-2020,6718.79995
17-4-2020,7166.582817
18-4-2020,7065.082389
19-4-2020,7277.140586
20-4-2020,7185.870303
21-4-2020,6856.146435
22-4-2020,6904.475773
23-4-2020,7118.388748
24-4-2020,7562.032832
25-4-2020,7497.861764
26-4-2020,7542.303401
27-4-2020,7624.853786
28-4-2020,7776.507543
29-4-2020,7761.758784
30-4-2020,8773.106488
1-5-2020,8767.672623
2-5-2020,8853.774484
3-5-2020,8963.057558
4-5-2020,8904.713817
5-5-2020,8887.505893
6-5-2020,8978.283587
7-5-2020,9371.684273
8-5-2020,9900.678867
9-5-2020,9917.248414
10-5-2020,9617.518195
11-5-2020,8786.655182
12-5-2020,8608.125245
13-5-2020,8815.231245
14-5-2020,9330.986485
15-5-2020,9757.296586
16-5-2020,9362.635557
17-5-2020,9418.918551
18-5-2020,9684.701959
19-5-2020,9723.68015
20-5-2020,9719.480854
21-5-2020,9540.886567
22-5-2020,9141.150637
23-5-2020,9192.845136
24-5-2020,9220.075887
25-5-2020,9048.715119
26-5-2020,8905.781605
27-5-2020,8835.727224
28-5-2020,9112.979176
29-5-2020,9507.524665
30-5-2020,9425.281869
31-5-2020,9688.32439
1-6-2020,9427.670084
2-6-2020,10268.58198
3-6-2020,9516.135443
4-6-2020,9667.060754
5-6-2020,9811.367095
6-6-2020,9659.661298
7-6-2020,9677.050995
8-6-2020,9737.458559
9-6-2020,9791.9279
10-6-2020,9786.14202
11-6-2020,9874.967048
12-6-2020,9260.832641
13-6-2020,9464.228097
14-6-2020,9458.659754
15-6-2020,9351.953728
16-6-2020,9441.768996
17-6-2020,9510.660637
18-6-2020,9457.627074
19-6-2020,9398.642094
20-6-2020,9279.760765
21-6-2020,9353.078196
22-6-2020,9289.104491
23-6-2020,9680.947128
24-6-2020,9609.680246
25-6-2020,9311.136318
26-6-2020,9252.633372
27-6-2020,9171.732086
28-6-2020,9022.153768
29-6-2020,9101.850057
30-6-2020,9188.061375
1-7-2020,9148.444859
2-7-2020,9236.31677
3-7-2020,9097.797366
4-7-2020,9094.324561
5-7-2020,9124.653534
6-7-2020,9055.464483
7-7-2020,9278.805637
8-7-2020,9244.415815
9-7-2020,9471.759973
10-7-2020,9236.143254
11-7-2020,9243.175259
12-7-2020,9229.859755
13-7-2020,9286.737042
14-7-2020,9238.993755
15-7-2020,9260.47098
16-7-2020,9211.026433
17-7-2020,9133.77783
18-7-2020,9160.410591
19-7-2020,9176.68639
20-7-2020,9190.271534
21-7-2020,9172.588333
22-7-2020,9395.064446
23-7-2020,9530.790885
24-7-2020,9617.377861
25-7-2020,9568.974726
26-7-2020,9708.94914
27-7-2020,9938.951223
28-7-2020,11187.77973
29-7-2020,10939.67014
30-7-2020,11284.45899
31-7-2020,11118.91841
1-8-2020,11373.31726
2-8-2020,11766.7483
3-8-2020,11139.09838
4-8-2020,11261.80633
5-8-2020,11228.02632
6-8-2020,11653.40759
7-8-2020,11796.81736
8-8-2020,11639.93541
9-8-2020,11744.91208
10-8-2020,11673.12324
11-8-2020,11832.22731
12-8-2020,11340.58234
13-8-2020,11549.54631
14-8-2020,11752.16866
15-8-2020,11783.28341
16-8-2020,11895.62695
17-8-2020,11896.94717
18-8-2020,12399.11188
19-8-2020,12071.73891
20-8-2020,11749.82951
21-8-2020,11833.89735
22-8-2020,11583.13894
23-8-2020,11674.62435
24-8-2020,11666.41012
25-8-2020,11744.0127
26-8-2020,11378.72603
27-8-2020,11458.8226
28-8-2020,11302.12096
29-8-2020,11482.22569
30-8-2020,11515.04443
31-8-2020,11657.00393
1-9-2020,11678.37326
2-9-2020,11964.20867
3-9-2020,11427.7026
4-9-2020,10712.92065
5-9-2020,10563.89694
6-9-2020,10042.85485
7-9-2020,10207.605
8-9-2020,10381.77611
9-9-2020,10043.19644
10-9-2020,10268.46092
11-9-2020,10341.01598
12-9-2020,10380.5396
13-9-2020,10436.36541
14-9-2020,10313.06858
15-9-2020,10680.29756
16-9-2020,10829.50531
17-9-2020,11033.38353
18-9-2020,10937.11126
19-9-2020,10933.93116
20-9-2020,11048.87928
21-9-2020,10852.91014
22-9-2020,10526.20289
23-9-2020,10531.16456
24-9-2020,10260.03301
25-9-2020,10672.95681
26-9-2020,10729.06961
27-9-2020,10741.47647
28-9-2020,10752.34545
29-9-2020,10863.06572
30-9-2020,10764.28437
1-10-2020,10741.57955
2-10-2020,10626.60096
3-10-2020,10567.3302
4-10-2020,10555.02868
5-10-2020,10660.61118
6-10-2020,10756.40458
7-10-2020,10589.62639
8-10-2020,10645.75479
9-10-2020,10897.59543
10-10-2020,11052.39508
11-10-2020,11360.85272
12-10-2020,11334.02674
13-10-2020,11666.2117
14-10-2020,11443.73279
15-10-2020,11395.54737
16-10-2020,11504.54901
17-10-2020,11355.16044
18-10-2020,11358.70638
19-10-2020,11471.00255
20-10-2020,11776.593
21-10-2020,11936.36291
22-10-2020,13102.93446
23-10-2020,13140.66928
24-10-2020,12933.82357
25-10-2020,13081.67256
26-10-2020,13008.45326
27-10-2020,13033.52427
28-10-2020,13721.28222
29-10-2020,13282.26035
30-10-2020,13467.73178
31-10-2020,13573.7105
1-11-2020,13891.21683
2-11-2020,13730.19731
3-11-2020,13633.69822
4-11-2020,13832.93841
5-11-2020,14163.97682
6-11-2020,15424.52768
7-11-2020,15540.59659
8-11-2020,14783.98168
9-11-2020,15500.33425
10-11-2020,15283.78014
11-11-2020,15374.04439
12-11-2020,15820.49524
13-11-2020,16253.31027
14-11-2020,16347.04492
15-11-2020,15991.83302
16-11-2020,15918.08013
17-11-2020,16752.00299
18-11-2020,17593.48641
19-11-2020,17834.63653
20-11-2020,17954.85801
21-11-2020,18612.87067
22-11-2020,18591.8566
23-11-2020,18629.99554
24-11-2020,18469.20047
25-11-2020,19045.73647
26-11-2020,18746.93481
27-11-2020,17187.40628
28-11-2020,17023.9614
29-11-2020,17814.78028
30-11-2020,18114.41435
1-12-2020,19382.36059
2-12-2020,18980.97745
3-12-2020,19184.89785
4-12-2020,19464.5317
5-12-2020,18813.12476
6-12-2020,19045.02027
7-12-2020,19113.9334
8-12-2020,19107.5998
9-12-2020,18682.45783
10-12-2020,18543.00705
11-12-2020,18359.4766
12-12-2020,18137.31937
13-12-2020,18882.26017
14-12-2020,19060.2769
15-12-2020,19251.224
16-12-2020,19443.47635
17-12-2020,21310.65626
18-12-2020,22895.97624
19-12-2020,23008.77626
20-12-2020,23890.82265
21-12-2020,23537.36989
22-12-2020,23177.271
23-12-2020,23433.98076
24-12-2020,23224.45414
25-12-2020,23623.88553
26-12-2020,24581.00617
27-12-2020,26381.29623
28-12-2020,26389.29026
29-12-2020,26718.02946
30-12-2020,26975.72956
31-12-2020,28768.83621
1-1-2021,29111.52157
2-1-2021,29333.60512
3-1-2021,32154.16736
4-1-2021,33002.53643
5-1-2021,31431.61228
6-1-2021,34433.60651
7-1-2021,36275.75635
8-1-2021,39713.50786
9-1-2021,40519.4486
10-1-2021,40258.92399
11-1-2021,38709.76537
12-1-2021,34409.64238
13-1-2021,34214.61026
14-1-2021,37017.0075
15-1-2021,38435.86351
16-1-2021,36751.58497
17-1-2021,36016.77961
18-1-2021,36375.81138
19-1-2021,36346.6095
20-1-2021,36577.51965
21-1-2021,35004.53263
22-1-2021,30606.18268
23-1-2021,33368.36593
24-1-2021,32070.09743
25-1-2021,32285.72613
26-1-2021,32500.25596
27-1-2021,32324.55565
28-1-2021,30534.99937
29-1-2021,33408.21834
30-1-2021,34842.55739
31-1-2021,34622.37323
1-2-2021,33087.36986
2-2-2021,33613.32076
3-2-2021,35632.90195
4-2-2021,37397.42636
5-2-2021,37256.25211
6-2-2021,37851.59659
7-2-2021,40302.79979
8-2-2021,38461.6814
9-2-2021,44716.68547
10-2-2021,46674.85169
11-2-2021,45237.47569
12-2-2021,47500.89752
13-2-2021,47884.18286
14-2-2021,47005.19065
15-2-2021,49151.16758
16-2-2021,48125.9922
17-2-2021,48840.41447
18-2-2021,52165.30256
19-2-2021,51728.5088
20-2-2021,55719.20436
21-2-2021,54801.64864
22-2-2021,57128.64261
23-2-2021,54181.91465
24-2-2021,48172.87748
25-2-2021,48745.43298
26-2-2021,48291.41208
27-2-2021,45752.11492
28-2-2021,46642.60608
1-3-2021,45092.80657
2-3-2021,49248.91401
3-3-2021,47900.77688
4-3-2021,50811.85517
5-3-2021,48259.48708
6-3-2021,49149.73083
7-3-2021,48879.1519
8-3-2021,50594.69857
9-3-2021,51503.25813
10-3-2021,54458.03781
11-3-2021,56915.17394
12-3-2021,57636.75796
13-3-2021,57306.16626
14-3-2021,60743.04182
15-3-2021,60197.90199
16-3-2021,56300.33411
17-3-2021,56639.78395
18-3-2021,58567.28378
19-3-2021,57983.09474
20-3-2021,58451.73147
21-3-2021,58593.60245
22-3-2021,57796.46737
23-3-2021,54329.35863
24-3-2021,54794.29771
25-3-2021,52787.74553
26-3-2021,52173.86798
27-3-2021,54483.04573
28-3-2021,56234.35611
29-3-2021,55343.92582
30-3-2021,57627.67925
31-3-2021,58734.47543
1-4-2021,58724.66452
